GeoUID_csd,Type_csd,Region Name_csd,Area (sq km)_csd,Population_csd,Dwellings_csd,Households_csd,CD_UID_csd,PR_UID_csd,CMA_UID_csd,total_occupied_private_dwellings_csd,single_detached_houses_csd,apartment_in_building_plus_5_csd,semi_detached_house_csd,row_house_csd,apartment_in_duplex_csd,apartment_in_building_less_5_csd,households_more_than_30_csd,median_shelter_costs_owned_csd,median_shelter_costs_rented_csd,single_detached_houses_pct_csd,semi_detached_house_pct_csd,row_house_pct_csd,apartment_in_duplex_pct_csd,apartment_in_building_less_5_pct_csd,apartment_in_building_plus_5_pct_csd,pop_density_csd
3542059,CSD,Owen Sound (CY),24.2137,21612,10406,9895,3542,35,35566,9895,5055,735,415,670,265,2700,2395,1060,930,0.5108640727640222,0.04194037392622536,0.06771096513390601,0.026781202627589692,0.27286508337544213,0.07427993936331481,892.5525632183434
3543003,CSD,Adjala-Tosorontio (TP),371.5321,10989,3995,3836,3543,35,,3835,3710,0,20,5,65,25,655,1580,1240,0.9674054758800521,0.005215123859191656,0.001303780964797914,0.01694915254237288,0.00651890482398957,0,29.577525064456072
3543005,CSD,Clearview (TP),556.3745,14814,6296,5570,3543,35,,5570,5010,0,70,200,35,235,995,1410,1210,0.8994614003590664,0.012567324955116697,0.03590664272890485,0.0062836624775583485,0.0421903052064632,0,26.625950686093628
3543007,CSD,New Tecumseth (T),273.8681,43948,16249,15854,3543,35,35535,15855,11225,75,1110,1445,520,1385,3565,1740,1410,0.7079785556606749,0.07000946073793755,0.09113844213181961,0.03279722485020498,0.08735414695679597,0.004730368968779565,160.47140941204907
3543009,CSD,Springwater (TP),535.8534,21701,7845,7516,3543,35,35568,7520,6975,0,35,35,120,270,1195,1640,1200,0.9275265957446809,0.004654255319148936,0.004654255319148936,0.015957446808510637,0.03590425531914894,0,40.49801680832855
3543014,CSD,Bradford West Gwillimbury (T),200.6757,42880,13907,13415,3543,35,35535,13415,10025,255,940,690,835,630,3565,2160,1510,0.7472978009690645,0.07007081625046589,0.05143496086470369,0.06224375698844577,0.04696235557212076,0.01900857249347745,213.6780885777401
3543015,CSD,Severn (TP),523.0626,14576,7073,5804,3543,35,,5805,5235,0,25,60,100,195,765,1150,980,0.9018087855297158,0.004306632213608958,0.0103359173126615,0.017226528854435832,0.03359173126614987,0,27.866645407261007
3543017,CSD,Innisfil (T),262.3924,43326,17528,15708,3543,35,35568,15705,14210,190,80,650,340,225,3775,1660,1860,0.9048073861827444,0.005093919134033747,0.041388092964024195,0.021649156319643426,0.014326647564469915,0.012098057943330149,165.11911168158832
3543019,CSD,Ramara (TP),414.9354,10377,6166,4408,3543,35,,4410,4025,0,10,270,20,25,890,1100,1210,0.9126984126984127,0.0022675736961451248,0.061224489795918366,0.0045351473922902496,0.005668934240362812,0,25.008712199537566
3543021,CSD,Essa (TP),279.9158,22970,8232,7949,3543,35,35563,7950,6110,60,795,470,155,225,1300,1700,1110,0.7685534591194969,0.1,0.05911949685534591,0.01949685534591195,0.02830188679245283,0.007547169811320755,82.06039101758458
3543023,CSD,Oro-Medonte (TP),585.4177,23017,9510,8636,3543,35,,8635,8345,5,20,25,70,135,1145,1400,1250,0.9664157498552403,0.0023161551823972205,0.0028951939779965257,0.008106543138390272,0.01563404748118124,5.790387955993051e-4,39.317225973864474
3543031,CSD,Collingwood (T),33.1545,24811,13216,11174,3543,35,35567,11175,6305,450,755,1380,255,2005,2960,1280,1400,0.5642058165548098,0.06756152125279642,0.12348993288590604,0.022818791946308724,0.17941834451901567,0.040268456375838924,748.3448702287774
3543042,CSD,Barrie (CY),99.0088,147829,57276,55316,3543,35,35568,55315,32210,4240,2355,6330,3715,6400,14760,1740,1510,0.5823013649100606,0.04257434692217301,0.11443550573985356,0.06716080629124108,0.11570098526620266,0.07665190273885926,1493.0895031552752
3543050,CSD,Chippewas of Rama First Nation (IRI),11.1544,998,408,377,3543,35,,375,295,0,45,25,0,0,0,NA,NA,0.7866666666666666,0.12,0.06666666666666667,0,0,0,89.47141935021158
3543052,CSD,Orillia (CY),28.5294,33411,15428,14422,3543,35,35569,14420,8035,920,355,1245,910,2755,3835,1210,1180,0.5572122052704577,0.024618585298196948,0.08633841886269071,0.06310679611650485,0.19105409153952843,0.0638002773925104,1171.1076994258556
3543064,CSD,Wasaga Beach (T),57.4219,24862,13768,10811,3543,35,35565,10810,8935,5,250,910,145,510,2155,900,1410,0.8265494912118408,0.02312673450508788,0.0841813135985199,0.01341350601295097,0.04717853839037928,4.6253469010175765e-4,432.970695849493
3543068,CSD,Tiny (TP),335.0513,12966,9699,5434,3543,35,,5430,5290,10,15,5,40,60,855,940,960,0.9742173112338858,0.0027624309392265192,9.208103130755065e-4,0.007366482504604052,0.011049723756906077,0.001841620626151013,38.69855153524251
3543069,CSD,Christian Island 30 (IRI),51.9051,679,524,221,3543,35,,225,195,0,5,5,0,10,0,NA,NA,0.8666666666666667,0.022222222222222223,0.022222222222222223,0,0.044444444444444446,0,13.081566165945159
3543070,CSD,Christian Island 30A (IRI),0.0707,30,14,13,3543,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.32814710042436
3543071,CSD,Tay (TP),137.8564,11091,5301,4535,3543,35,,4535,4175,0,50,55,65,130,800,1150,1120,0.9206174200661521,0.011025358324145534,0.012127894156560088,0.014332965821389196,0.02866593164277839,0,80.45328327157824
3543072,CSD,Penetanguishene (T),25.4227,10077,4357,3976,3543,35,35571,3980,2705,0,185,105,300,675,835,1140,920,0.6796482412060302,0.04648241206030151,0.026381909547738693,0.07537688442211055,0.16959798994974876,0,396.37804009802267
3543074,CSD,Midland (T),35.329,17817,8295,7849,3543,35,35571,7850,5105,530,280,430,470,945,1815,1070,1060,0.6503184713375796,0.035668789808917196,0.05477707006369427,0.05987261146496815,0.12038216560509554,0.06751592356687898,504.316567126157
3544002,CSD,Gravenhurst (T),489.1123,13157,8271,5496,3544,35,,5495,4310,70,70,175,70,585,1110,1010,1010,0.7843494085532302,0.012738853503184714,0.03184713375796178,0.012738853503184714,0.10646041856232939,0.012738853503184714,26.899752878837845
3544018,CSD,Bracebridge (T),615.1973,17305,9053,7233,3544,35,,7235,5470,130,220,395,210,705,1475,1200,1210,0.756046993780235,0.0304077401520387,0.05459571527297857,0.02902557014512785,0.09744298548721493,0.01796821008984105,28.12918717296061
3544027,CSD,Lake of Bays (TP),667.4319,3759,4324,1760,3544,35,,1760,1710,0,0,0,5,35,300,880,1110,0.9715909090909091,0,0,0.002840909090909091,0.019886363636363636,0,5.632035268317262
3544042,CSD,Huntsville (T),705.1844,21147,11214,8817,3544,35,,8820,7050,70,90,170,325,1015,1640,1130,1100,0.7993197278911565,0.01020408163265306,0.01927437641723356,0.036848072562358274,0.11507936507936507,0.007936507936507936,29.987901036948635
3544053,CSD,Muskoka Lakes (TP),774.4616,7652,9443,3529,3544,35,,3530,3415,0,15,15,45,15,640,1050,1000,0.9674220963172805,0.00424929178470255,0.00424929178470255,0.012747875354107648,0.00424929178470255,0,9.880412405211569
3544065,CSD,Georgian Bay (TP),525.2865,3441,5175,1660,3544,35,,1660,1525,0,20,70,5,30,300,800,840,0.9186746987951807,0.012048192771084338,0.04216867469879518,0.0030120481927710845,0.018072289156626505,0,6.5507108977672175
3544071,CSD,Wahta Mohawk Territory (IRI),59.6586,0,0,0,3544,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3544073,CSD,Moose Point 79 (IRI),3.139,213,80,76,3544,35,,75,75,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,67.85600509716471
3546005,CSD,Highlands East (MU),688.1824,3830,4430,1875,3546,35,,1875,1820,0,5,10,10,15,340,695,930,0.9706666666666667,0.0026666666666666666,0.005333333333333333,0.005333333333333333,0.008,0,5.565384990955886
3546015,CSD,Minden Hills (TP),847.3722,6971,6019,3229,3546,35,,3230,3000,5,10,30,20,145,465,770,840,0.9287925696594427,0.0030959752321981426,0.009287925696594427,0.006191950464396285,0.04489164086687306,0.0015479876160990713,8.226609275121369
3546018,CSD,Algonquin Highlands (TP),999.6942,2588,3325,1269,3546,35,,1270,1235,0,10,0,10,5,195,745,800,0.9724409448818898,0.007874015748031496,0,0.007874015748031496,0.003937007874015748,0,2.5887916524873305
3546024,CSD,Dysart et al (MU),1474.2204,7182,7298,3341,3546,35,,3340,3005,5,20,25,10,270,550,880,900,0.8997005988023952,0.005988023952095809,0.0074850299401197605,0.0029940119760479044,0.08083832335329341,0.0014970059880239522,4.87172745676291
3547002,CSD,Arnprior (T),13.0382,9629,4458,4308,3547,35,505,4310,2230,55,450,550,90,915,820,1170,1010,0.5174013921113689,0.10440835266821345,0.12761020881670534,0.02088167053364269,0.2122969837587007,0.012761020881670533,738.5221886456719
3547003,CSD,McNab/Braeside (TP),255.2754,7591,3235,3036,3547,35,505,3035,2875,0,15,10,10,40,320,1180,1040,0.9472817133443163,0.004942339373970346,0.0032948929159802307,0.0032948929159802307,0.013179571663920923,0,29.73651201800095
3547008,CSD,Greater Madawaska (TP),1018.1487,2864,2251,1343,3547,35,,1345,1315,0,0,0,0,10,220,785,1000,0.9776951672862454,0,0,0,0.007434944237918215,0,2.81294863903475
3547020,CSD,"Brudenell, Lyndoch and Raglan (TP)",701.2927,1552,998,694,3547,35,,695,660,0,0,0,0,25,65,484,596,0.9496402877697842,0,0,0,0.03597122302158273,0,2.213055975058631
3547030,CSD,Madawaska Valley (TP),665.8288,3927,2541,1713,3547,35,,1710,1575,0,10,10,15,85,265,645,755,0.9210526315789473,0.005847953216374269,0.005847953216374269,0.008771929824561403,0.049707602339181284,0,5.897912496425508
3547033,CSD,"Killaloe, Hagarty and Richards (TP)",391.6037,2410,1559,1097,3547,35,,1100,1045,0,0,0,0,30,125,650,624,0.95,0,0,0,0.02727272727272727,0,6.154180872141913
3547035,CSD,Bonnechere Valley (TP),588.3577,3898,2320,1739,3547,35,,1740,1565,5,30,0,25,100,265,810,900,0.8994252873563219,0.017241379310344827,0,0.014367816091954023,0.05747126436781609,0.0028735632183908046,6.625221357687678
3547037,CSD,Pikwakanagan (Golden Lake 39) (IRI),7.3822,490,191,184,3547,35,,185,175,0,0,0,0,5,0,NA,NA,0.9459459459459459,0,0,0,0.02702702702702703,0,66.37587710980466
3547043,CSD,Admaston/Bromley (TP),519.5858,2995,1305,1136,3547,35,,1135,1110,0,5,5,5,0,75,870,1060,0.9779735682819384,0.004405286343612335,0.004405286343612335,0.004405286343612335,0,0,5.76420679702948
3547046,CSD,Horton (TP),158.0226,3182,1486,1290,3547,35,,1290,1140,0,5,0,10,45,155,1120,1000,0.8837209302325582,0.003875968992248062,0,0.007751937984496124,0.03488372093023256,0,20.13636024214258
3547048,CSD,Renfrew (T),12.8111,8190,4117,3954,3547,35,,3955,2460,0,235,330,110,795,780,780,850,0.6219974715549936,0.05941845764854614,0.08343868520859671,0.02781289506953224,0.20101137800252844,0,639.2893662527027
3547056,CSD,Whitewater Region (TP),535.4753,7225,3470,2909,3547,35,,2910,2665,0,15,50,35,95,360,910,920,0.915807560137457,0.005154639175257732,0.01718213058419244,0.012027491408934709,0.03264604810996564,0,13.492685843772813
3547064,CSD,Pembroke (CY),14.3232,14364,6888,6542,3547,35,35515,6540,3780,0,510,300,230,1690,1450,1050,940,0.5779816513761468,0.0779816513761468,0.045871559633027525,0.035168195718654434,0.25840978593272174,0,1002.8485254691689
3547070,CSD,North Algona Wilberforce (TP),369.2335,3111,1757,1297,3547,35,,1295,1275,0,5,0,5,5,145,740,960,0.9845559845559846,0.003861003861003861,0,0.003861003861003861,0.003861003861003861,0,8.425562685942635
3547075,CSD,Laurentian Valley (TP),539.0791,9450,3877,3715,3547,35,35515,3715,3465,0,80,10,20,140,340,980,1020,0.9327052489905787,0.021534320323014805,0.0026917900403768506,0.005383580080753701,0.03768506056527591,0,17.5298949634664
3547076,CSD,Petawawa (T),164.6987,18160,7174,6762,3547,35,35516,6760,4760,0,455,845,50,635,575,1430,950,0.7041420118343196,0.0673076923076923,0.125,0.0073964497041420114,0.09393491124260354,0,110.26195106579469
3547090,CSD,Laurentian Hills (T),634.3101,2885,1393,1251,3547,35,,1250,1160,0,10,5,10,15,140,1150,1000,0.928,0.008,0.004,0.008,0.012,0,4.548248561705071
3547096,CSD,Deep River (T),50.2714,4175,1981,1866,3547,35,,1865,1400,0,215,0,5,245,185,800,930,0.7506702412868632,0.11528150134048257,0,0.002680965147453083,0.13136729222520108,0,83.0492088941227
3547098,CSD,"Head, Clara and Maria (TP)",719.1993,267,133,116,3547,35,,115,110,0,0,0,0,0,NA,540,NA,0.9565217391304348,0,0,0,0,0,0.37124619003383347
3548001,CSD,South Algonquin (TP),867.733,1055,894,527,3548,35,,530,505,0,0,0,0,5,70,556,775,0.9528301886792453,0,0,0,0.009433962264150943,0,1.2158117762030487
3548013,CSD,Papineau-Cameron (TP),564.2333,982,495,407,3548,35,,405,395,0,0,0,0,0,45,780,950,0.9753086419753086,0,0,0,0,0,1.7404148248605675
3548019,CSD,Mattawan (TP),200.12,153,102,71,3548,35,,70,70,0,0,0,0,0,NA,725,NA,1,0,0,0,0,0,0.764541275234859
3548021,CSD,Mattawa (T),3.6659,1881,929,857,3548,35,,860,595,0,5,45,25,175,185,795,750,0.6918604651162791,0.005813953488372093,0.05232558139534884,0.029069767441860465,0.20348837209302326,0,513.1072860689053
3548022,CSD,Calvin (MU),140.1323,557,263,227,3548,35,,230,220,0,0,0,0,0,35,900,NA,0.9565217391304348,0,0,0,0,0,3.9748152281807982
3548027,CSD,Bonfield (TP),206.2199,2146,1080,889,3548,35,35575,890,825,0,0,0,15,40,115,1070,775,0.9269662921348315,0,0,0.016853932584269662,0.0449438202247191,0,10.406367183768396
3548031,CSD,Chisholm (TP),205.7694,1312,614,508,3548,35,35575,510,500,0,5,0,0,0,85,870,NA,0.9803921568627451,0.00980392156862745,0,0,0,0,6.376069522484879
3548034,CSD,East Ferris (MU),151.944,4946,2172,1890,3548,35,35575,1890,1810,0,20,30,15,10,255,1330,1070,0.9576719576719577,0.010582010582010581,0.015873015873015872,0.007936507936507936,0.005291005291005291,0,32.55146632970042
3548044,CSD,North Bay (CY),315.529,52662,25077,23467,3548,35,35575,23470,11440,2080,2135,2025,1560,4100,4925,1200,990,0.4874307626757563,0.09096719216020452,0.08628035790370686,0.06646783127396677,0.17469109501491265,0.08862377503195569,166.9006652320389
3548055,CSD,West Nipissing / Nipissing Ouest (M),1956.2716,14583,7252,6413,3548,35,,6415,4755,0,210,100,355,900,1250,980,900,0.7412314886983632,0.03273577552611068,0.01558846453624318,0.05533904910366329,0.1402961808261886,0,7.454486381134399
3548069,CSD,Temagami (MU),1878.1232,862,928,432,3548,35,,430,340,0,5,0,20,20,65,632,604,0.7906976744186046,0.011627906976744186,0,0.046511627906976744,0.046511627906976744,0,0.45896882590023913
3548072,CSD,Bear Island 1 (IRI),2.8821,244,103,84,3548,35,,85,75,0,5,0,0,0,NA,NA,NA,0.8823529411764706,0.058823529411764705,0,0,0,0,84.6604906144825
3548073,CSD,Nipissing 10 (IRI),60.8709,1640,773,705,3548,35,,705,650,0,25,20,0,10,0,NA,NA,0.9219858156028369,0.03546099290780142,0.028368794326241134,0,0.014184397163120567,0,26.942266337445314
3548091,CSD,"Nipissing, Unorganized, South Part (NO)",6711.5074,102,337,46,3548,35,,50,50,0,0,0,0,0,NA,464,NA,1,0,0,0,0,0,0.015197778072925912
3548094,CSD,"Nipissing, Unorganized, North Part (NO)",3721.1959,1591,955,729,3548,35,35575,730,650,0,0,0,0,15,70,705,980,0.8904109589041096,0,0,0,0.02054794520547945,0,0.4275507236799868
3549003,CSD,Seguin (TP),586.9928,5280,4827,2136,3549,35,,2135,2065,0,15,25,10,15,330,860,1080,0.9672131147540983,0.00702576112412178,0.0117096018735363,0.00468384074941452,0.00702576112412178,0,8.994999597950775
3549005,CSD,The Archipelago (TP),592.1393,979,2863,497,3549,35,,495,495,0,0,0,0,0,70,640,NA,1,0,0,0,0,0,1.6533271816277013
3549012,CSD,McMurrich/Monteith (TP),275.2585,907,735,410,3549,35,,410,395,0,0,5,0,0,85,710,NA,0.9634146341463414,0,0.012195121951219513,0,0,0,3.295084438809337
3549014,CSD,Perry (TP),186.339,2650,1710,1144,3549,35,,1145,1030,0,5,10,25,50,165,960,800,0.8995633187772926,0.004366812227074236,0.008733624454148471,0.021834061135371178,0.043668122270742356,0,14.221392193797326
3549018,CSD,Kearney (T),528.2109,974,1195,460,3549,35,,460,440,0,0,0,0,10,70,750,NA,0.9565217391304348,0,0,0,0.021739130434782608,0,1.8439604332284698
3549019,CSD,Armour (TP),163.5236,1459,1087,667,3549,35,,665,640,0,0,0,10,15,100,765,800,0.9624060150375939,0,0,0.015037593984962405,0.022556390977443608,0,8.922259539295858
3549022,CSD,Burk's Falls (VL),3.0871,957,523,465,3549,35,,465,295,0,10,10,20,125,90,1110,780,0.6344086021505376,0.021505376344086023,0.021505376344086023,0.043010752688172046,0.26881720430107525,0,309.9996760713939
3549024,CSD,Ryerson (TP),185.9324,745,555,344,3549,35,,345,335,0,5,0,0,0,65,1030,NA,0.9710144927536232,0.014492753623188406,0,0,0,0,4.006832590769548
3549028,CSD,McKellar (TP),176.0717,1419,1515,695,3549,35,,695,685,0,0,0,0,5,95,750,NA,0.9856115107913669,0,0,0,0.007194244604316547,0,8.05921678498021
3549031,CSD,McDougall (MU),264.0218,2744,1673,1154,3549,35,,1155,1115,0,0,0,10,25,160,960,1250,0.9653679653679653,0,0,0.008658008658008658,0.021645021645021644,0,10.393081177387625
3549032,CSD,Parry Sound (T),13.1049,6879,3518,3197,3549,35,,3200,1715,190,130,40,180,865,905,1050,1010,0.5359375,0.040625,0.0125,0.05625,0.2703125,0.059375,524.9181603827576
3549036,CSD,Carling (TP),244.3243,1491,1761,697,3549,35,,700,680,0,10,0,0,0,80,840,NA,0.9714285714285714,0.014285714285714285,0,0,0,0,6.102544855341855
3549039,CSD,Whitestone (MU),923.6973,1075,1427,549,3549,35,,550,535,0,0,0,0,0,95,560,NA,0.9727272727272728,0,0,0,0,0,1.1638011716608894
3549043,CSD,Magnetawan (MU),526.3069,1753,1717,825,3549,35,,825,800,0,0,0,0,15,125,604,650,0.9696969696969697,0,0,0,0.01818181818181818,0,3.3307562564731716
3549046,CSD,Strong (TP),158.8803,1566,953,660,3549,35,,660,625,0,15,0,0,5,120,840,1010,0.946969696969697,0.022727272727272728,0,0,0.007575757575757576,0,9.856476857105632
3549048,CSD,Sundridge (VL),2.2455,938,458,436,3549,35,,435,395,0,0,0,0,35,75,770,675,0.9080459770114943,0,0,0,0.08045977011494253,0,417.72433756401693
3549051,CSD,Joly (TP),193.9518,293,155,127,3549,35,,125,125,0,0,0,0,0,NA,765,NA,1,0,0,0,0,0,1.5106846133936371
3549054,CSD,Machar (TP),182.6485,969,875,459,3549,35,,460,440,0,5,5,0,0,30,735,NA,0.9565217391304348,0.010869565217391304,0.010869565217391304,0,0,0,5.30527214841622
3549056,CSD,South River (VL),4.1076,1101,510,482,3549,35,,485,395,0,15,20,10,40,80,660,860,0.8144329896907216,0.030927835051546393,0.041237113402061855,0.020618556701030927,0.08247422680412371,0,268.0397312299153
3549060,CSD,Powassan (MU),223.2601,3346,1381,1317,3549,35,35575,1315,1195,0,20,10,40,60,165,920,910,0.908745247148289,0.015209125475285171,0.0076045627376425855,0.030418250950570342,0.045627376425855515,0,14.987003947413802
3549066,CSD,Callander (MU),102.9822,3964,1758,1636,3549,35,35575,1635,1415,0,35,40,30,85,225,1280,920,0.8654434250764526,0.021406727828746176,0.024464831804281346,0.01834862385321101,0.05198776758409786,0,38.49208892410533
3549071,CSD,Nipissing (TP),387.9514,1769,1012,746,3549,35,35575,745,740,0,0,0,0,0,115,1000,970,0.9932885906040269,0,0,0,0,0,4.559849506922775
3549072,CSD,Shawanaga 17 (IRI),32.2451,155,79,73,3549,35,,75,65,0,0,0,0,10,NA,NA,NA,0.8666666666666667,0,0,0,0.13333333333333333,0,4.806931905932994
3549073,CSD,Parry Island First Nation (IRI),71.3055,367,310,135,3549,35,,135,115,0,10,5,0,15,0,NA,NA,0.8518518518518519,0.07407407407407407,0.037037037037037035,0,0.1111111111111111,0,5.14686805365645
3549075,CSD,Henvey Inlet 2 (IRI),84.5404,15,7,7,3549,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17742996247947726
3549076,CSD,French River 13 (IRI),25.8481,137,55,52,3549,35,,50,40,0,0,0,0,5,NA,NA,NA,0.8,0,0,0,0.1,0,5.300196145944963
3549077,CSD,Dokis 9 (IRI),150.1918,201,145,97,3549,35,,95,90,0,0,5,0,0,NA,NA,NA,0.9473684210526315,0,0.05263157894736842,0,0,0,1.3382887747533487
3549078,CSD,Magnetewan 1 (IRI),44.4125,102,52,45,3549,35,,45,25,0,0,0,5,10,NA,NA,NA,0.5555555555555556,0,0,0.1111111111111111,0.2222222222222222,0,2.2966507177033493
3549093,CSD,Naiscoutaing 17A (IRI),10.0123,0,0,0,3549,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3549095,CSD,"Parry Sound, Unorganized, North East Part (NO)",183.0397,179,81,73,3549,35,,70,70,0,0,0,0,0,NA,612,NA,1,0,0,0,0,0,0.9779299244917905
3549096,CSD,"Parry Sound, Unorganized, Centre Part (NO)",2587.288,2495,2703,1263,3549,35,,1265,1200,0,5,0,5,5,205,516,700,0.9486166007905138,0.003952569169960474,0,0.003952569169960474,0.003952569169960474,0,0.9643302175869095
3551001,CSD,Tehkummah (TP),131.7029,450,368,224,3551,35,,225,210,0,0,0,0,5,60,780,NA,0.9333333333333333,0,0,0,0.022222222222222223,0,3.416781255386176
3551006,CSD,Central Manitoulin (MU),427.6145,2235,1603,1050,3551,35,,1050,940,0,0,40,10,55,160,628,1100,0.8952380952380953,0,0.0380952380952381,0.009523809523809525,0.05238095238095238,0,5.226670283631635
3551011,CSD,Assiginack (TP),224.886,1008,710,447,3551,35,,445,415,0,0,0,0,25,55,950,650,0.9325842696629213,0,0,0,0.056179775280898875,0,4.48227101731544
3551017,CSD,Northeastern Manitoulin and the Islands (MU),489.1931,2641,1903,1205,3551,35,,1205,1065,0,20,15,20,70,195,890,940,0.8838174273858921,0.016597510373443983,0.012448132780082987,0.016597510373443983,0.058091286307053944,0,5.398686122105974
3551021,CSD,Billings (TP),208.8094,753,675,343,3551,35,,340,330,0,0,5,5,0,40,775,1140,0.9705882352941176,0,0.014705882352941176,0.014705882352941176,0,0,3.6061594928197676
3551026,CSD,Gore Bay (T),5.1404,808,421,382,3551,35,,385,280,0,5,5,35,55,85,880,860,0.7272727272727273,0.012987012987012988,0.012987012987012988,0.09090909090909091,0.14285714285714285,0,157.1862111897907
3551027,CSD,Gordon/Barrie Island (MU),263.4434,613,621,294,3551,35,,290,290,0,0,0,0,0,30,576,NA,1,0,0,0,0,0,2.3268755262041108
3551028,CSD,Burpee and Mills (TP),217.3349,382,292,167,3551,35,,165,165,0,0,0,0,5,0,484,NA,1,0,0,0,0.030303030303030304,0,1.757656041436511
3551034,CSD,Cockburn Island (TP),168.9012,16,89,11,3551,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09472993679144968
3551040,CSD,Whitefish River 4 (IRI),39.7322,457,270,180,3551,35,,180,165,0,5,5,0,5,0,NA,NA,0.9166666666666666,0.027777777777777776,0.027777777777777776,0,0.027777777777777776,0,11.502005929699337
3551041,CSD,Sucker Creek 23 (IRI),6.4667,373,159,147,3551,35,,145,130,0,10,10,0,0,0,NA,NA,0.896551724137931,0.06896551724137931,0.06896551724137931,0,0,0,57.68011505095334
3551042,CSD,Sheguiandah 24 (IRI),20.648,158,67,56,3551,35,,55,50,0,5,5,0,0,NA,NA,NA,0.9090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,7.652072839984502
3551043,CSD,Wikwemikong Unceded (IRI),409.0412,2728,1130,1038,3551,35,,1040,740,0,30,240,0,30,0,NA,NA,0.7115384615384616,0.028846153846153848,0.23076923076923078,0,0.028846153846153848,0,6.669254833009487
3551044,CSD,Sheshegwaning 20 (IRI),20.0621,127,69,59,3551,35,,60,50,0,5,5,0,0,NA,NA,NA,0.8333333333333334,0.08333333333333333,0.08333333333333333,0,0,0,6.330344281007472
3551045,CSD,M'Chigeeng 22 (IRI),32.9924,926,543,404,3551,35,,405,355,0,0,45,5,0,0,NA,NA,0.8765432098765432,0,0.1111111111111111,0.012345679012345678,0,0,28.067069991876913
3551094,CSD,"Manitoulin, Unorganized, West Part (NO)",402.2868,219,367,123,3551,35,,120,115,0,0,0,0,0,NA,336,NA,0.9583333333333334,0,0,0,0,0,0.5443877353171915
3551100,CSD,Zhiibaahaasing 19A (IRI),5.2834,41,15,14,3551,35,,10,10,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,7.760154446000681
3552001,CSD,French River / Rivière des Français (M),717.9088,2828,2098,1367,3552,35,,1365,1220,0,5,0,45,80,210,780,725,0.8937728937728938,0.003663003663003663,0,0.03296703296703297,0.05860805860805861,0,3.9392190205775437
3552004,CSD,St.-Charles (MU),314.4614,1357,788,621,3552,35,35580,625,555,0,10,5,0,35,95,960,620,0.888,0.016,0.008,0,0.056,0,4.315315011635768
3552013,CSD,Markstay-Warren (MU),505.924,2708,1199,1109,3552,35,35580,1110,1000,5,0,5,10,50,175,1050,670,0.9009009009009009,0,0.0045045045045045045,0.009009009009009009,0.04504504504504504,0.0045045045045045045,5.352582601339332
3552023,CSD,Sables-Spanish Rivers (TP),801.0359,3237,1718,1386,3552,35,,1385,1315,0,5,0,10,50,170,665,750,0.9494584837545126,0.0036101083032490976,0,0.007220216606498195,0.036101083032490974,0,4.041017387610219
3552026,CSD,Espanola (T),81.0034,5185,2450,2304,3552,35,,2305,1860,0,75,60,60,235,320,860,930,0.806941431670282,0.03253796095444685,0.026030368763557483,0.026030368763557483,0.1019522776572668,0,64.00965885382588
3552028,CSD,Baldwin (TP),82.4898,579,326,238,3552,35,,240,235,0,0,5,0,0,30,544,900,0.9791666666666666,0,0.020833333333333332,0,0,0,7.019049627954002
3552031,CSD,Nairn and Hyman (TP),159.1769,373,215,162,3552,35,,160,135,0,0,0,10,15,0,1080,NA,0.84375,0,0,0.0625,0.09375,0,2.3433048388302575
3552036,CSD,Killarney (MU),1469.3967,397,443,193,3552,35,,190,185,0,0,0,0,0,0,612,NA,0.9736842105263158,0,0,0,0,0,0.2701789108414358
3552037,CSD,Point Grondine 3 (IRI),138.5486,5,4,1,3552,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036088419514885034
3552051,CSD,Whitefish Lake 6 (IRI),170.1611,412,202,132,3552,35,35580,130,105,0,10,5,0,0,0,NA,NA,0.8076923076923077,0.07692307692307693,0.038461538461538464,0,0,0,2.4212349355992644
3552052,CSD,Mattagami 71 (IRI),46.4286,210,89,81,3552,35,,80,55,0,15,10,0,0,NA,NA,NA,0.6875,0.1875,0.125,0,0,0,4.523074139646683
3552053,CSD,Chapleau 74A (IRI),7.6093,17,13,8,3552,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2341082622580264
3552054,CSD,Duck Lake 76B (IRI),1.8577,154,64,51,3552,35,,55,45,0,0,0,0,5,NA,NA,NA,0.8181818181818182,0,0,0,0.09090909090909091,0,82.89820746083868
3552056,CSD,Chapleau Cree Fox Lake (IRI),9.2464,62,34,28,3552,35,,30,20,0,0,5,0,0,NA,NA,NA,0.6666666666666666,0,0.16666666666666666,0,0,0,6.705312337774702
