DA2021,total_occupied_private_dwellings_da,single_detached_houses_da,apartment_in_building_plus_5_da,semi_detached_house_da,row_house_da,apartment_in_duplex_da,apartment_in_building_less_5_da,households_more_than_30_da,median_shelter_costs_owned_da,median_shelter_costs_rented_da,single_detached_houses_pct_da,semi_detached_house_pct_da,row_house_pct_da,apartment_in_duplex_pct_da,apartment_in_building_less_5_pct_da,apartment_in_building_plus_5_pct_da,pop_density_da
35010379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010399,175,150,0,10,0,15,5,15,910,NA,0.8571428571428571,0.05714285714285714,0,0.08571428571428572,0.02857142857142857,0,39.209127736276805
35010400,210,135,0,10,25,0,35,25,1110,765,0.6428571428571429,0.047619047619047616,0.11904761904761904,0,0.16666666666666666,0,24.699555810432166
35010401,210,210,0,0,0,0,0,20,1180,NA,1,0,0,0,0,0,21.044245526218873
35010402,160,155,0,5,0,0,0,30,1130,NA,0.96875,0.03125,0,0,0,0,8.76107725141631
35010403,190,150,0,15,10,5,10,25,810,725,0.7894736842105263,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.05263157894736842,0,19.925909295015714
35010404,525,515,0,5,0,5,0,100,940,735,0.9809523809523809,0.009523809523809525,0,0.009523809523809525,0,0,106.87244892660179
35010405,155,155,0,0,0,0,0,25,840,NA,1,0,0,0,0,0,9.981294500985559
35010406,175,170,0,5,0,0,0,15,860,NA,0.9714285714285714,0.02857142857142857,0,0,0,0,7.103860605667222
35010407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35010409,85,85,0,0,0,0,0,NA,500,NA,1,0,0,0,0,0,4.529244314634327
35010410,95,95,0,0,0,0,0,NA,1270,NA,1,0,0,0,0,0,6.183091959910798
35010411,255,240,0,5,5,0,0,40,1080,NA,0.9411764705882353,0.0196078431372549,0.0196078431372549,0,0,0,20.166476319823854
35010412,235,225,0,0,0,0,0,20,990,NA,0.9574468085106383,0,0,0,0,0,12.35933944341218
35020064,610,495,0,25,50,10,20,55,1590,1460,0.8114754098360656,0.040983606557377046,0.08196721311475409,0.01639344262295082,0.03278688524590164,0,110.37087912087912
35020065,215,205,0,0,0,10,0,20,1290,NA,0.9534883720930233,0,0,0.046511627906976744,0,0,3185.3070175438597
35020066,400,165,0,5,80,25,125,95,1180,1280,0.4125,0.0125,0.2,0.0625,0.3125,0,2516.0569673275622
35020067,220,75,0,15,55,20,55,70,1290,990,0.3409090909090909,0.06818181818181818,0.25,0.09090909090909091,0.25,0,3328.540618260244
35020068,180,95,0,5,5,30,55,70,1190,900,0.5277777777777778,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.3055555555555556,0,1991.657977059437
35020069,290,85,0,15,35,40,105,90,800,1100,0.29310344827586204,0.05172413793103448,0.1206896551724138,0.13793103448275862,0.3620689655172414,0,1295.556078062544
35020070,210,95,0,80,20,10,5,30,1620,1440,0.4523809523809524,0.38095238095238093,0.09523809523809523,0.047619047619047616,0.023809523809523808,0,3787.1107892831283
35020071,205,120,0,5,0,15,65,55,1560,1210,0.5853658536585366,0.024390243902439025,0,0.07317073170731707,0.3170731707317073,0,2936.9250985545336
35020072,185,110,0,60,20,0,0,15,1560,1370,0.5945945945945946,0.32432432432432434,0.10810810810810811,0,0,0,4227.574750830565
35020073,545,395,0,20,40,25,65,65,1570,1490,0.7247706422018348,0.03669724770642202,0.07339449541284404,0.045871559633027525,0.11926605504587157,0,1181.90822053483
35020075,375,230,0,15,55,30,40,25,1720,1120,0.6133333333333333,0.04,0.14666666666666667,0.08,0.10666666666666667,0,605.4095045500505
35020076,345,165,30,10,30,20,100,60,1430,1300,0.4782608695652174,0.028985507246376812,0.08695652173913043,0.057971014492753624,0.2898550724637681,0.08695652173913043,578.0151433207138
35020077,300,90,30,5,20,0,160,80,900,1070,0.3,0.016666666666666666,0.06666666666666667,0,0.5333333333333333,0.1,1371.0302091402016
35020078,310,235,0,5,40,5,30,40,1400,1480,0.7580645161290323,0.016129032258064516,0.12903225806451613,0.016129032258064516,0.0967741935483871,0,2892.815981559739
35020091,1250,1015,0,55,100,20,55,125,1780,1250,0.812,0.044,0.08,0.016,0.044,0,2580.853352456077
35020092,270,255,0,15,0,0,0,30,1370,NA,0.9444444444444444,0.05555555555555555,0,0,0,0,222.16201571389868
35020093,360,300,0,35,0,15,15,25,1070,860,0.8333333333333334,0.09722222222222222,0,0.041666666666666664,0.041666666666666664,0,244.25209629429267
35020094,225,150,0,10,0,15,55,45,960,800,0.6666666666666666,0.044444444444444446,0,0.06666666666666667,0.24444444444444444,0,78.2673447724068
35020095,225,105,0,10,0,10,95,30,870,840,0.4666666666666667,0.044444444444444446,0,0.044444444444444446,0.4222222222222222,0,603.9655622228021
35020096,285,280,0,0,0,0,0,25,890,NA,0.9824561403508771,0,0,0,0,0,33.28656708206102
35020097,170,170,0,0,0,5,0,15,980,NA,1,0,0,0.029411764705882353,0,0,9.039819203615927
35020098,160,150,0,0,0,0,0,25,710,NA,0.9375,0,0,0,0,0,14.067210003349336
35020099,220,120,0,25,0,20,50,60,970,800,0.5454545454545454,0.11363636363636363,0,0.09090909090909091,0.22727272727272727,0,20.134635211353025
35020100,260,155,0,50,0,5,50,60,720,1030,0.5961538461538461,0.19230769230769232,0,0.019230769230769232,0.19230769230769232,0,946.4816650148662
35020101,270,200,0,55,0,5,10,60,1060,850,0.7407407407407407,0.2037037037037037,0,0.018518518518518517,0.037037037037037035,0,28.730545608039108
35020102,320,190,0,5,40,5,35,65,890,850,0.59375,0.015625,0.125,0.015625,0.109375,0,67.34344244368303
35020103,210,180,0,5,0,5,15,30,1240,1120,0.8571428571428571,0.023809523809523808,0,0.023809523809523808,0.07142857142857142,0,7.714576700695274
35020104,335,215,0,15,5,5,85,65,1090,795,0.6417910447761194,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.2537313432835821,0,112.40142514273788
35020105,250,250,0,0,0,0,0,40,1170,1300,1,0,0,0,0,0,12.90083626549921
35020106,300,255,0,10,0,0,35,30,1400,1150,0.85,0.03333333333333333,0,0,0.11666666666666667,0,31.100469062700274
35020107,200,185,0,20,0,0,0,20,1280,NA,0.925,0.1,0,0,0,0,9.06199744959693
35020108,815,460,0,225,25,30,80,130,1600,1210,0.5644171779141104,0.27607361963190186,0.03067484662576687,0.03680981595092025,0.09815950920245399,0,656.2175431970542
35020109,515,460,0,5,15,5,25,65,1220,960,0.8932038834951457,0.009708737864077669,0.02912621359223301,0.009708737864077669,0.04854368932038835,0,17.662851490744668
35020110,465,395,0,5,0,10,0,60,1490,850,0.8494623655913979,0.010752688172043012,0,0.021505376344086023,0,0,122.27970848029598
35020111,280,250,0,10,0,15,0,30,1680,NA,0.8928571428571429,0.03571428571428571,0,0.05357142857142857,0,0,27.80352177942539
35020112,220,215,0,0,0,5,0,25,1680,NA,0.9772727272727273,0,0,0.022727272727272728,0,0,37.27441887940456
35020113,215,190,0,5,0,15,5,0,1360,NA,0.8837209302325582,0.023255813953488372,0,0.06976744186046512,0.023255813953488372,0,78.75183731812236
35020114,165,140,0,5,0,5,15,30,1280,710,0.8484848484848485,0.030303030303030304,0,0.030303030303030304,0.09090909090909091,0,62.4599034050331
35020115,165,140,0,5,0,10,5,20,1540,NA,0.8484848484848485,0.030303030303030304,0,0.06060606060606061,0.030303030303030304,0,55.54089393248722
35020116,335,325,0,0,0,0,10,40,1660,NA,0.9701492537313433,0,0,0,0.029850746268656716,0,40.23853265757605
35020117,230,230,0,0,0,5,0,40,1620,NA,1,0,0,0.021739130434782608,0,0,44.96904504479688
35020118,175,175,0,0,0,5,0,0,1680,NA,1,0,0,0.02857142857142857,0,0,114.46747738780455
35020119,250,195,0,5,5,10,35,50,1270,1210,0.78,0.02,0.02,0.04,0.14,0,47.23079965318447
35020120,250,215,0,15,0,10,5,45,1570,NA,0.86,0.06,0,0.04,0.02,0,66.44621911654605
35020121,335,300,0,5,0,20,10,40,1460,NA,0.8955223880597015,0.014925373134328358,0,0.05970149253731343,0.029850746268656716,0,77.25032709950877
35020122,325,305,0,0,0,10,0,20,1940,NA,0.9384615384615385,0,0,0.03076923076923077,0,0,45.2168124762267
35020123,230,165,0,15,5,10,35,55,1290,930,0.717391304347826,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.15217391304347827,0,501.5646731571627
35020124,235,215,0,0,0,5,15,35,1440,NA,0.9148936170212766,0,0,0.02127659574468085,0.06382978723404255,0,44.907050334820624
35020125,180,150,0,0,5,15,10,0,1370,1250,0.8333333333333334,0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0,24.78512892264641
35020126,190,180,0,5,0,0,0,20,1370,NA,0.9473684210526315,0.02631578947368421,0,0,0,0,16.43098340082543
35020127,225,205,0,10,0,0,0,30,1270,1210,0.9111111111111111,0.044444444444444446,0,0,0,0,19.460513078470825
35020128,235,230,0,0,0,5,0,25,1350,NA,0.9787234042553191,0,0,0.02127659574468085,0,0,7.488250018286704
35020129,205,190,0,0,5,5,0,0,1350,1030,0.926829268292683,0,0.024390243902439025,0.024390243902439025,0,0,9.213348694218663
35020130,245,235,0,5,0,0,0,40,1320,NA,0.9591836734693877,0.02040816326530612,0,0,0,0,17.173001385225525
35020131,265,115,0,20,15,30,90,80,1170,760,0.4339622641509434,0.07547169811320754,0.05660377358490566,0.11320754716981132,0.33962264150943394,0,335.9955935004131
35020132,375,265,0,5,20,10,75,50,1740,1010,0.7066666666666667,0.013333333333333334,0.05333333333333334,0.02666666666666667,0.2,0,916.9566444089157
35020133,255,235,0,5,0,20,0,30,1380,NA,0.9215686274509803,0.0196078431372549,0,0.0784313725490196,0,0,2204.3891254503765
35020134,240,120,0,15,0,75,25,60,1400,970,0.5,0.0625,0,0.3125,0.10416666666666667,0,2435.3049907578556
35020135,440,315,0,55,45,30,0,20,1280,1300,0.7159090909090909,0.125,0.10227272727272728,0.06818181818181818,0,0,680.1736613603473
35020136,245,220,0,10,0,5,10,20,1060,900,0.8979591836734694,0.04081632653061224,0,0.02040816326530612,0.04081632653061224,0,11.657479961917627
35020137,195,135,0,10,0,0,45,20,1480,770,0.6923076923076923,0.05128205128205128,0,0,0.23076923076923078,0,42.70794479671764
35020138,260,245,0,10,0,10,5,35,1560,1350,0.9423076923076923,0.038461538461538464,0,0.038461538461538464,0.019230769230769232,0,37.35237288310722
35020139,205,200,0,0,0,5,0,0,1840,NA,0.975609756097561,0,0,0.024390243902439025,0,0,38.67263970791348
35020140,220,205,0,0,0,15,0,30,1760,NA,0.9318181818181818,0,0,0.06818181818181818,0,0,13.748670739358127
35020141,660,475,0,25,10,15,130,130,1580,1170,0.7196969696969697,0.03787878787878788,0.015151515151515152,0.022727272727272728,0.19696969696969696,0,122.13827188547407
35020142,850,565,0,115,55,10,105,110,1760,1560,0.6647058823529411,0.13529411764705881,0.06470588235294118,0.011764705882352941,0.12352941176470589,0,291.9490482175947
35020143,225,175,0,5,0,5,5,15,920,NA,0.7777777777777778,0.022222222222222223,0,0.022222222222222223,0.022222222222222223,0,17.43150791915279
35020144,295,270,0,0,5,20,0,20,1860,NA,0.9152542372881356,0,0.01694915254237288,0.06779661016949153,0,0,57.923987711001416
35020145,165,160,0,5,0,5,0,35,1470,950,0.9696969696969697,0.030303030303030304,0,0.030303030303030304,0,0,17.698901945675207
35020146,305,205,0,5,55,5,35,30,1570,1090,0.6721311475409836,0.01639344262295082,0.18032786885245902,0.01639344262295082,0.11475409836065574,0,613.40206185567
35020147,175,145,0,10,5,0,10,20,1120,NA,0.8285714285714286,0.05714285714285714,0.02857142857142857,0,0.05714285714285714,0,1646.8468468468468
35020148,220,105,0,25,5,0,80,50,1350,1190,0.4772727272727273,0.11363636363636363,0.022727272727272728,0,0.36363636363636365,0,2267.080745341615
35020150,345,165,0,30,15,5,120,65,1520,1050,0.4782608695652174,0.08695652173913043,0.043478260869565216,0.014492753623188406,0.34782608695652173,0,439.83694831664235
35020151,490,275,0,70,0,20,115,80,1760,1300,0.5612244897959183,0.14285714285714285,0,0.04081632653061224,0.23469387755102042,0,540.7453637660485
35020152,315,135,0,15,20,5,135,70,1310,1290,0.42857142857142855,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.42857142857142855,0,239.75765635967343
35020153,305,285,0,5,0,5,0,25,1840,NA,0.9344262295081968,0.01639344262295082,0,0.01639344262295082,0,0,565.2467883705206
35020154,195,185,0,5,0,5,0,20,1490,NA,0.9487179487179487,0.02564102564102564,0,0.02564102564102564,0,0,19.59480237140017
35020155,355,230,0,5,0,10,115,50,1740,1240,0.647887323943662,0.014084507042253521,0,0.028169014084507043,0.323943661971831,0,225.95873335808625
35020156,145,135,0,0,0,0,0,0,820,NA,0.9310344827586207,0,0,0,0,0,1464.2375168690958
35020157,225,175,0,5,0,10,45,45,1760,1290,0.7777777777777778,0.022222222222222223,0,0.044444444444444446,0.2,0,1984.380546680866
35020158,220,145,0,10,5,30,30,50,1400,1180,0.6590909090909091,0.045454545454545456,0.022727272727272728,0.13636363636363635,0.13636363636363635,0,2090.0974025974024
35020159,170,160,0,5,0,0,5,0,1590,NA,0.9411764705882353,0.029411764705882353,0,0,0.029411764705882353,0,508.957654723127
35020160,395,305,0,80,0,0,0,40,2080,NA,0.7721518987341772,0.20253164556962025,0,0,0,0,1625.382688561091
35020161,845,730,0,110,0,5,0,50,1960,2200,0.863905325443787,0.1301775147928994,0,0.005917159763313609,0,0,411.6133774347666
35020162,200,195,0,0,0,5,0,0,1210,NA,0.975,0,0,0.025,0,0,19.548098060494755
35020163,195,180,0,10,0,5,0,20,1220,NA,0.9230769230769231,0.05128205128205128,0,0.02564102564102564,0,0,17.49164491295745
35020164,155,155,0,0,0,0,0,20,1300,NA,1,0,0,0,0,0,95.997978989916
35020165,195,190,0,5,0,0,0,25,1800,NA,0.9743589743589743,0.02564102564102564,0,0,0,0,35.449411444512485
35020166,205,195,0,0,0,5,10,15,1150,NA,0.9512195121951219,0,0,0.024390243902439025,0.04878048780487805,0,19.480064466400393
35020167,190,150,0,5,0,5,15,25,1280,1300,0.7894736842105263,0.02631578947368421,0,0.02631578947368421,0.07894736842105263,0,16.89177124327722
35020168,215,205,0,10,0,0,0,0,1660,NA,0.9534883720930233,0.046511627906976744,0,0,0,0,160.3408210689388
35020169,175,170,0,5,0,0,5,15,800,NA,0.9714285714285714,0.02857142857142857,0,0,0.02857142857142857,0,9.867066366473715
35020170,275,190,0,25,5,15,35,40,1410,1000,0.6909090909090909,0.09090909090909091,0.01818181818181818,0.05454545454545454,0.12727272727272726,0,1342.471275952429
35020171,195,150,0,0,5,15,25,35,1150,730,0.7692307692307693,0,0.02564102564102564,0.07692307692307693,0.1282051282051282,0,22.467550630941158
35020172,225,195,0,5,0,0,25,45,900,NA,0.8666666666666667,0.022222222222222223,0,0,0.1111111111111111,0,10.812848871476614
35020173,235,230,0,0,0,0,5,30,1050,NA,0.9787234042553191,0,0,0,0.02127659574468085,0,8.65857393131901
35020174,265,255,0,5,0,0,0,20,1140,NA,0.9622641509433962,0.018867924528301886,0,0,0,0,6.665305392655257
35020175,275,270,0,5,0,0,0,20,765,NA,0.9818181818181818,0.01818181818181818,0,0,0,0,13.268128432276427
35020176,260,205,0,15,10,15,20,55,1000,730,0.7884615384615384,0.057692307692307696,0.038461538461538464,0.057692307692307696,0.07692307692307693,0,68.57658470561697
35020177,190,105,0,25,5,10,40,25,670,750,0.5526315789473685,0.13157894736842105,0.02631578947368421,0.05263157894736842,0.21052631578947367,0,1796.1842717543043
35020178,235,160,0,10,0,0,65,40,840,695,0.6808510638297872,0.0425531914893617,0,0,0.2765957446808511,0,1632.36337828247
35020179,200,140,0,35,0,10,10,40,970,800,0.7,0.175,0,0.05,0.05,0,936.5962180200222
35020180,210,200,0,5,0,0,0,30,755,NA,0.9523809523809523,0.023809523809523808,0,0,0,0,22.96121381325749
35020181,190,180,0,0,0,0,0,30,1090,NA,0.9473684210526315,0,0,0,0,0,20.377525017630234
35020182,270,235,0,0,0,0,20,25,765,NA,0.8703703703703703,0,0,0,0.07407407407407407,0,47.85241146919213
35020183,415,35,0,55,0,5,320,120,820,860,0.08433734939759036,0.13253012048192772,0,0.012048192771084338,0.7710843373493976,0,623.3327405299661
35020184,255,25,0,20,50,35,135,45,795,715,0.09803921568627451,0.0784313725490196,0.19607843137254902,0.13725490196078433,0.5294117647058824,0,3309.523809523809
35020185,215,55,0,100,0,10,45,15,730,775,0.2558139534883721,0.46511627906976744,0,0.046511627906976744,0.20930232558139536,0,2749.1408934707906
35020186,370,135,0,25,5,95,110,95,950,830,0.36486486486486486,0.06756756756756757,0.013513513513513514,0.25675675675675674,0.2972972972972973,0,3183.6371720764787
35020187,295,75,0,20,0,40,145,90,588,750,0.2542372881355932,0.06779661016949153,0,0.13559322033898305,0.4915254237288136,0,1962.8017411950932
35020188,270,180,0,5,5,55,20,30,900,705,0.6666666666666666,0.018518518518518517,0.018518518518518517,0.2037037037037037,0.07407407407407407,0,2037.4149659863947
35020189,325,95,0,25,0,90,120,125,820,800,0.2923076923076923,0.07692307692307693,0,0.27692307692307694,0.36923076923076925,0,3216.1383285302595
35020190,295,95,0,30,5,45,115,110,1020,800,0.3220338983050847,0.1016949152542373,0.01694915254237288,0.15254237288135594,0.3898305084745763,0,1236.644691975449
35020191,265,130,0,15,0,40,75,60,850,790,0.49056603773584906,0.05660377358490566,0,0.1509433962264151,0.2830188679245283,0,2869.4250403009137
35020192,310,135,0,15,50,40,70,30,1120,750,0.43548387096774194,0.04838709677419355,0.16129032258064516,0.12903225806451613,0.22580645161290322,0,380.77159287588637
35020193,265,155,0,0,20,45,45,20,690,552,0.5849056603773585,0,0.07547169811320754,0.16981132075471697,0.16981132075471697,0,2613.8032305433185
35020194,240,230,0,0,0,0,0,45,1110,NA,0.9583333333333334,0,0,0,0,0,1640.5047706986763
35020195,370,330,0,10,5,10,15,30,760,NA,0.8918918918918919,0.02702702702702703,0.013513513513513514,0.02702702702702703,0.04054054054054054,0,143.6616868445014
35020196,320,20,0,255,5,10,35,45,950,1050,0.0625,0.796875,0.015625,0.03125,0.109375,0,971.9514024298786
35020197,220,215,0,0,0,0,0,20,1320,NA,0.9772727272727273,0,0,0,0,0,17.415709220302457
35020198,375,340,0,10,0,5,15,65,1040,900,0.9066666666666666,0.02666666666666667,0,0.013333333333333334,0.04,0,37.19278258975691
35020199,225,220,0,0,0,0,0,40,1100,NA,0.9777777777777777,0,0,0,0,0,9.379954425656214
35020200,205,180,0,5,0,10,5,50,1120,500,0.8780487804878049,0.024390243902439025,0,0.04878048780487805,0.024390243902439025,0,14.473146980139795
35020201,195,160,0,0,0,0,0,35,775,715,0.8205128205128205,0,0,0,0,0,14.837636562960723
35020202,205,195,0,0,0,0,5,30,680,NA,0.9512195121951219,0,0,0,0.024390243902439025,0,8.522600109218194
35020203,355,115,0,30,20,60,125,120,970,790,0.323943661971831,0.08450704225352113,0.056338028169014086,0.16901408450704225,0.352112676056338,0,438.601627920595
35020204,245,130,0,40,5,35,40,40,655,870,0.5306122448979592,0.16326530612244897,0.02040816326530612,0.14285714285714285,0.16326530612244897,0,1140.5030355594101
35020205,280,30,0,0,100,90,65,70,705,850,0.10714285714285714,0,0.35714285714285715,0.32142857142857145,0.23214285714285715,0,1255.209610198578
35020206,365,185,0,50,0,130,0,60,760,860,0.5068493150684932,0.136986301369863,0,0.3561643835616438,0,0,509.0412828386216
35020207,820,715,0,90,0,0,10,65,2040,NA,0.8719512195121951,0.10975609756097561,0,0,0.012195121951219513,0,1241.6972340636464
35020208,290,275,0,10,5,0,0,30,1880,NA,0.9482758620689655,0.034482758620689655,0.017241379310344827,0,0,0,2984.924623115578
35060001,190,175,0,0,0,5,5,30,1660,NA,0.9210526315789473,0,0,0.02631578947368421,0.02631578947368421,0,80.91283133727956
